id,title,description,image_link,link,price,currency,availability,brand,google_product_category
13405,Glasgow presents 90s vs 00s (EVENING SHOW): 25/04/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13405/glasgow-presents-90s-vs-00s-evening-show-250426/,22.00,GBP,out of stock,Bongos Bingo,Events
13300,Birmingham (EVENING SHOW): 25/04/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-6-Birmingham.jpg,https://www.bongosbingo.co.uk/event-date/13300/birmingham-evening-show-250426/,19.00,GBP,in stock,Bongos Bingo,Events
13316,Grimsby: 25/04/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-1-Grimsby.jpg,https://www.bongosbingo.co.uk/event-date/13316/grimsby-250426/,16.00,GBP,in stock,Bongos Bingo,Events
13395,Leeds: 25/04/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-7-Leeds.jpg,https://www.bongosbingo.co.uk/event-date/13395/leeds-250426/,16.00,GBP,out of stock,Bongos Bingo,Events
13320,Leicester: 25/04/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-8-Leicester.jpg,https://www.bongosbingo.co.uk/event-date/13320/leicester-250426/,16.00,GBP,in stock,Bongos Bingo,Events
13329,Liverpool (EVENING SHOW): 25/04/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-19-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13329/liverpool-evening-show-250426/,21.00,GBP,out of stock,Bongos Bingo,Events
13360,Manchester (EVENING SHOW): 25/04/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-16-Manchester.jpg,https://www.bongosbingo.co.uk/event-date/13360/manchester-evening-show-250426/,19.00,GBP,out of stock,Bongos Bingo,Events
13373,Salisbury: 25/04/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Salisbury-Image-9.jpg,https://www.bongosbingo.co.uk/event-date/13373/salisbury-250426/,15.00,GBP,in stock,Bongos Bingo,Events
13708,London Bridge presents 90s vs 00s: 01/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13708/london-bridge-presents-90s-vs-00s-010526/,17.00,GBP,in stock,Bongos Bingo,Events
13660,Newcastle: 01/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-14-Newcastle.jpg,https://www.bongosbingo.co.uk/event-date/13660/newcastle-010526/,18.00,GBP,out of stock,Bongos Bingo,Events
13625,Liverpool: 01/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-6-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13625/liverpool-010526/,17.00,GBP,in stock,Bongos Bingo,Events
13713,Norwich presents 90s vs 00s: 01/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13713/norwich-presents-90s-vs-00s-010526/,14.00,GBP,in stock,Bongos Bingo,Events
13673,Shrewsbury: 01/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-8-Shrewsbury.jpg,https://www.bongosbingo.co.uk/event-date/13673/shrewsbury-010526/,11.00,GBP,in stock,Bongos Bingo,Events
13600,Edinburgh: 01/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-16-Edinburgh.jpg,https://www.bongosbingo.co.uk/event-date/13600/edinburgh-010526/,13.00,GBP,in stock,Bongos Bingo,Events
13659,London Clapham Junction (DAYTIME SHOW): 02/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-13-London_Clapham_Junction.jpg,https://www.bongosbingo.co.uk/event-date/13659/london-clapham-junction-daytime-show-020526/,16.00,GBP,in stock,Bongos Bingo,Events
13697,Birmingham presents 90s vs 00s (DAYTIME SHOW): 02/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13697/birmingham-presents-90s-vs-00s-daytime-show-020526/,16.00,GBP,in stock,Bongos Bingo,Events
13665,Newcastle (DAYTIME SHOW): 02/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-15-Newcastle.jpg,https://www.bongosbingo.co.uk/event-date/13665/newcastle-daytime-show-020526/,14.00,GBP,in stock,Bongos Bingo,Events
13710,Manchester presents 90s vs 00s (DAYTIME SHOW): 02/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13710/manchester-presents-90s-vs-00s-daytime-show-020526/,16.00,GBP,in stock,Bongos Bingo,Events
13781,London Clapham Junction (EVENING SHOW): 02/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-9-London_Clapham_Junction.jpg,https://www.bongosbingo.co.uk/event-date/13781/london-clapham-junction-evening-show-020526/,16.00,GBP,in stock,Bongos Bingo,Events
13698,Birmingham presents 90s vs 00s (EVENING SHOW): 02/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13698/birmingham-presents-90s-vs-00s-evening-show-020526/,16.00,GBP,in stock,Bongos Bingo,Events
13668,Nottingham: 02/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-2-Nottingham.jpg,https://www.bongosbingo.co.uk/event-date/13668/nottingham-020526/,13.00,GBP,in stock,Bongos Bingo,Events
13685,Leeds: 02/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON The venue is split between the stalls and balcony levels, Stalls being seated on rows of benches at tables and the balcony providing seating in theatre style seating. Persons will be admitted in order of arrival and seated in the groups they arrive in, it will not be possible to seat latecomers with a group whom entered earlier so persons should enter in the group with whom they wish to be seated. Persons will initially seated in the stalls however when this Stalls assigned capacity is reached, persons arriving after this point will be seated on the balcony. It will not be possible to transfer between the levels of the venue this means that persons whom wish to be a seated together must enter the venue together. As the stalls are filled first the suggestion would be that persons who wish to sit in the stalls arrive at the venue early in order to give themselves the best chance of this happening.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-17-Leeds.jpg,https://www.bongosbingo.co.uk/event-date/13685/leeds-020526/,12.00,GBP,in stock,Bongos Bingo,Events
13623,Lincoln: 02/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-4-Lincoln.jpg,https://www.bongosbingo.co.uk/event-date/13623/lincoln-020526/,13.00,GBP,in stock,Bongos Bingo,Events
13626,Liverpool: 02/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-7-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13626/liverpool-020526/,17.00,GBP,out of stock,Bongos Bingo,Events
13711,Manchester presents 90s vs 00s (EVENING SHOW): 02/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13711/manchester-presents-90s-vs-00s-evening-show-020526/,16.00,GBP,out of stock,Bongos Bingo,Events
13667,Norwich: 02/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-1-Norwich.jpg,https://www.bongosbingo.co.uk/event-date/13667/norwich-020526/,13.00,GBP,in stock,Bongos Bingo,Events
13633,London Bridge: 08/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-14-London_Bridge.jpg,https://www.bongosbingo.co.uk/event-date/13633/london-bridge-080526/,16.00,GBP,in stock,Bongos Bingo,Events
13604,Glasgow: 08/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-20-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13604/glasgow-080526/,17.00,GBP,in stock,Bongos Bingo,Events
13627,Liverpool: 08/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-8-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13627/liverpool-080526/,17.00,GBP,in stock,Bongos Bingo,Events
13721,Swindon presents 90s vs 00s: 08/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13721/swindon-presents-90s-vs-00s-080526/,13.00,GBP,in stock,Bongos Bingo,Events
13686,Leeds: 08/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON The venue is split between the stalls and balcony levels, Stalls being seated on rows of benches at tables and the balcony providing seating in theatre style seating. Persons will be admitted in order of arrival and seated in the groups they arrive in, it will not be possible to seat latecomers with a group whom entered earlier so persons should enter in the group with whom they wish to be seated. Persons will initially seated in the stalls however when this Stalls assigned capacity is reached, persons arriving after this point will be seated on the balcony. It will not be possible to transfer between the levels of the venue this means that persons whom wish to be a seated together must enter the venue together. As the stalls are filled first the suggestion would be that persons who wish to sit in the stalls arrive at the venue early in order to give themselves the best chance of this happening.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-18-Leeds.jpg,https://www.bongosbingo.co.uk/event-date/13686/leeds-080526/,12.00,GBP,in stock,Bongos Bingo,Events
13695,Peterborough: 08/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/Peterborough-New-Home-Bongos-Bingo-Grid.png,https://www.bongosbingo.co.uk/event-date/13695/peterborough-080526/,13.00,GBP,out of stock,Bongos Bingo,Events
13638,London Clapham Junction (DAYTIME SHOW): 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-19-London_Clapham_Junction.jpg,https://www.bongosbingo.co.uk/event-date/13638/london-clapham-junction-daytime-show-090526/,16.00,GBP,in stock,Bongos Bingo,Events
13608,Glasgow (DAYTIME SHOW): 09/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-1-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13608/glasgow-daytime-show-090526/,17.00,GBP,in stock,Bongos Bingo,Events
13586,Birmingham (DAYTIME SHOW): 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-2-Birmingham.jpg,https://www.bongosbingo.co.uk/event-date/13586/birmingham-daytime-show-090526/,15.00,GBP,in stock,Bongos Bingo,Events
13640,London Clapham Junction (EVENING SHOW): 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-20-London_Clapham_Junction.jpg,https://www.bongosbingo.co.uk/event-date/13640/london-clapham-junction-evening-show-090526/,16.00,GBP,out of stock,Bongos Bingo,Events
13675,Southampton: 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-10-Southampton.jpg,https://www.bongosbingo.co.uk/event-date/13675/southampton-090526/,12.00,GBP,in stock,Bongos Bingo,Events
13594,Brighton: 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. ID is required from everybody regardless of age. ID must either be one of the following: Drivers Licence Passport National ID card Pass Logo Age Verification Card,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-10-Brighton.jpg,https://www.bongosbingo.co.uk/event-date/13594/brighton-090526/,14.00,GBP,out of stock,Bongos Bingo,Events
13716,Preston presents 90s vs 00s: 09/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13716/preston-presents-90s-vs-00s-090526/,13.00,GBP,in stock,Bongos Bingo,Events
13612,Glasgow (EVENING SHOW): 09/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-2-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13612/glasgow-evening-show-090526/,17.00,GBP,in stock,Bongos Bingo,Events
13661,Newcastle: 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-16-Newcastle.jpg,https://www.bongosbingo.co.uk/event-date/13661/newcastle-090526/,18.00,GBP,in stock,Bongos Bingo,Events
13701,Essex presents 90s vs 00s: 09/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13701/essex-presents-90s-vs-00s-090526/,14.00,GBP,in stock,Bongos Bingo,Events
13628,Liverpool: 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-9-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13628/liverpool-090526/,17.00,GBP,in stock,Bongos Bingo,Events
13646,Middlesbrough: 09/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-12-Middlesbrough.jpg,https://www.bongosbingo.co.uk/event-date/13646/middlesbrough-090526/,11.00,GBP,in stock,Bongos Bingo,Events
